timestamp,machine_id,spindle_temp,vibration_mm_s,motor_current_a,status
2026-01-24T16:00:00,CNC-002,67.8,1.5,23.4,NORMAL
2026-01-24T16:00:00,CNC-004,76.8,2.1,27.8,NORMAL
2026-01-24T16:00:00,CNC-007,68.0,1.4,22.9,NORMAL
2026-01-24T16:00:00,CNC-009,71.6,1.4,29.4,NORMAL
2026-01-24T17:00:00,CNC-001,76.8,1.8,26.8,NORMAL
2026-01-24T17:00:00,CNC-002,71.6,1.8,23.7,NORMAL
2026-01-24T17:00:00,CNC-004,73.6,1.1,24.4,NORMAL
2026-01-24T17:00:00,CNC-007,74.5,1.3,24.1,NORMAL
2026-01-24T17:00:00,CNC-009,72.2,1.1,24.3,NORMAL
2026-01-24T18:00:00,CNC-001,65.5,1.4,25.7,NORMAL
2026-01-24T18:00:00,CNC-002,76.5,2.0,26.3,NORMAL
2026-01-24T18:00:00,CNC-004,74.6,1.4,25.6,NORMAL
2026-01-24T18:00:00,CNC-007,70.5,1.3,24.0,NORMAL
2026-01-24T18:00:00,CNC-009,68.9,1.3,25.1,NORMAL
2026-01-24T19:00:00,CNC-001,70.0,1.0,25.4,NORMAL
2026-01-24T19:00:00,CNC-002,68.9,1.6,25.2,NORMAL
2026-01-24T19:00:00,CNC-004,73.1,1.2,26.7,NORMAL
2026-01-24T19:00:00,CNC-007,74.7,2.1,21.5,NORMAL
2026-01-24T19:00:00,CNC-009,70.3,1.9,27.6,NORMAL
2026-01-24T20:00:00,CNC-001,71.2,1.6,26.1,NORMAL
2026-01-24T20:00:00,CNC-002,74.5,1.7,27.4,NORMAL
2026-01-24T20:00:00,CNC-004,72.2,1.3,25.4,NORMAL
2026-01-24T20:00:00,CNC-007,72.9,1.4,25.9,NORMAL
2026-01-24T20:00:00,CNC-009,69.9,1.9,25.1,NORMAL
2026-01-24T21:00:00,CNC-001,71.6,1.8,22.5,NORMAL
2026-01-24T21:00:00,CNC-002,74.5,1.5,26.5,NORMAL
2026-01-24T21:00:00,CNC-004,76.2,1.9,26.3,NORMAL
2026-01-24T21:00:00,CNC-007,74.1,1.3,28.1,NORMAL
2026-01-24T21:00:00,CNC-009,69.6,1.6,26.0,NORMAL
2026-01-24T22:00:00,CNC-001,77.3,1.4,22.6,RED
2026-01-24T22:00:00,CNC-002,70.5,1.5,24.3,NORMAL
2026-01-24T22:00:00,CNC-004,76.0,1.3,24.4,NORMAL
2026-01-24T22:00:00,CNC-007,74.7,1.3,22.9,NORMAL
2026-01-24T22:00:00,CNC-009,71.9,1.8,27.3,RED
2026-01-24T23:00:00,CNC-001,76.0,1.2,24.5,NORMAL
2026-01-24T23:00:00,CNC-002,70.4,1.4,25.5,NORMAL
2026-01-24T23:00:00,CNC-004,76.1,1.5,22.0,NORMAL
2026-01-24T23:00:00,CNC-007,73.4,1.7,29.1,NORMAL
2026-01-24T23:00:00,CNC-009,72.6,1.5,26.0,NORMAL
2026-01-25T00:00:00,CNC-001,70.1,1.1,27.1,NORMAL
2026-01-25T00:00:00,CNC-002,70.8,1.9,22.1,NORMAL
2026-01-25T00:00:00,CNC-004,67.0,2.2,20.7,NORMAL
2026-01-25T00:00:00,CNC-007,75.0,1.5,23.6,NORMAL
2026-01-25T00:00:00,CNC-009,75.5,1.2,28.5,NORMAL
2026-01-25T01:00:00,CNC-001,65.6,1.5,25.4,NORMAL
2026-01-25T01:00:00,CNC-002,73.2,1.4,30.2,NORMAL
2026-01-25T01:00:00,CNC-004,73.9,1.2,24.6,NORMAL
2026-01-25T01:00:00,CNC-007,69.9,2.0,24.4,NORMAL
2026-01-25T01:00:00,CNC-009,69.7,1.6,23.8,NORMAL
2026-01-25T02:00:00,CNC-001,65.8,1.2,25.1,NORMAL
2026-01-25T02:00:00,CNC-002,72.7,1.7,24.9,NORMAL
2026-01-25T02:00:00,CNC-004,70.8,1.4,32.4,NORMAL
2026-01-25T02:00:00,CNC-007,69.1,1.0,25.7,NORMAL
2026-01-25T02:00:00,CNC-009,67.9,1.6,27.3,NORMAL
2026-01-25T03:00:00,CNC-001,73.1,1.7,24.1,NORMAL
2026-01-25T03:00:00,CNC-002,67.9,1.8,26.5,RED
2026-01-25T03:00:00,CNC-004,69.7,1.5,25.3,NORMAL
2026-01-25T03:00:00,CNC-007,67.3,1.8,24.5,NORMAL
2026-01-25T03:00:00,CNC-009,72.1,1.3,25.9,NORMAL
2026-01-25T04:00:00,CNC-001,76.6,2.1,24.2,NORMAL
2026-01-25T04:00:00,CNC-002,73.4,1.6,22.0,NORMAL
2026-01-25T04:00:00,CNC-004,74.1,1.8,24.4,NORMAL
2026-01-25T04:00:00,CNC-007,67.6,1.8,25.5,NORMAL
2026-01-25T04:00:00,CNC-009,67.4,1.8,27.3,NORMAL
2026-01-25T05:00:00,CNC-001,75.3,1.6,24.3,NORMAL
2026-01-25T05:00:00,CNC-002,72.7,1.9,24.4,NORMAL
2026-01-25T05:00:00,CNC-004,68.4,1.0,27.2,NORMAL
2026-01-25T05:00:00,CNC-007,71.8,1.9,23.5,NORMAL
2026-01-25T05:00:00,CNC-009,71.1,2.1,24.0,NORMAL
2026-01-25T06:00:00,CNC-001,69.6,1.1,27.0,NORMAL
2026-01-25T06:00:00,CNC-002,66.0,1.0,23.1,NORMAL
2026-01-25T06:00:00,CNC-004,74.9,1.4,22.2,NORMAL
2026-01-25T06:00:00,CNC-007,69.0,1.5,25.9,NORMAL
2026-01-25T06:00:00,CNC-009,73.1,1.5,27.5,NORMAL
2026-01-25T07:00:00,CNC-001,71.0,1.7,26.7,NORMAL
2026-01-25T07:00:00,CNC-002,75.4,1.3,26.0,NORMAL
2026-01-25T07:00:00,CNC-004,74.4,1.3,26.2,NORMAL
2026-01-25T07:00:00,CNC-007,72.1,1.4,24.6,NORMAL
2026-01-25T07:00:00,CNC-009,70.6,1.6,24.5,NORMAL
2026-01-25T08:00:00,CNC-001,68.9,1.5,25.5,NORMAL
2026-01-25T08:00:00,CNC-002,73.5,1.5,30.3,NORMAL
2026-01-25T08:00:00,CNC-004,68.1,1.8,25.4,NORMAL
2026-01-25T08:00:00,CNC-007,75.7,1.5,23.9,NORMAL
2026-01-25T08:00:00,CNC-009,70.7,1.4,26.1,NORMAL
2026-01-25T09:00:00,CNC-001,71.8,0.8,26.7,NORMAL
2026-01-25T09:00:00,CNC-002,72.8,1.6,27.8,NORMAL
2026-01-25T09:00:00,CNC-004,74.0,1.7,28.8,NORMAL
2026-01-25T09:00:00,CNC-007,77.1,1.8,28.1,NORMAL
2026-01-25T09:00:00,CNC-009,71.4,1.2,23.7,NORMAL
2026-01-25T10:00:00,CNC-001,75.7,1.8,19.7,NORMAL
2026-01-25T10:00:00,CNC-002,68.1,1.7,25.3,NORMAL
2026-01-25T10:00:00,CNC-004,67.3,1.1,21.8,NORMAL
2026-01-25T10:00:00,CNC-007,75.1,1.3,26.2,NORMAL
2026-01-25T10:00:00,CNC-009,79.2,1.5,19.5,NORMAL
2026-01-25T11:00:00,CNC-001,69.7,1.3,25.8,NORMAL
2026-01-25T11:00:00,CNC-002,70.1,1.2,25.5,NORMAL
2026-01-25T11:00:00,CNC-004,70.5,1.4,23.9,NORMAL
2026-01-25T11:00:00,CNC-007,75.5,1.2,21.1,NORMAL
2026-01-25T11:00:00,CNC-009,73.9,1.1,23.5,NORMAL
2026-01-25T12:00:00,CNC-001,73.9,1.2,23.5,NORMAL
2026-01-25T12:00:00,CNC-002,72.9,1.6,23.5,NORMAL
2026-01-25T12:00:00,CNC-004,75.4,1.8,23.8,NORMAL
2026-01-25T12:00:00,CNC-007,70.6,0.6,23.6,NORMAL
2026-01-25T12:00:00,CNC-009,70.7,1.2,21.1,NORMAL
2026-01-25T13:00:00,CNC-001,68.3,2.0,25.5,NORMAL
2026-01-25T13:00:00,CNC-002,64.6,1.8,23.0,NORMAL
2026-01-25T13:00:00,CNC-004,77.4,1.4,24.5,NORMAL
2026-01-25T13:00:00,CNC-007,77.1,1.5,26.4,NORMAL
2026-01-25T13:00:00,CNC-009,68.9,1.9,25.4,NORMAL
2026-01-25T14:00:00,CNC-001,74.7,1.8,28.1,NORMAL
2026-01-25T14:00:00,CNC-002,66.8,1.3,25.2,NORMAL
2026-01-25T14:00:00,CNC-004,70.3,1.4,23.2,NORMAL
2026-01-25T14:00:00,CNC-007,73.7,1.7,25.6,NORMAL
2026-01-25T14:00:00,CNC-009,75.2,1.5,23.9,NORMAL
2026-01-25T15:00:00,CNC-001,74.1,1.6,28.9,NORMAL
2026-01-25T15:00:00,CNC-002,72.1,1.3,19.6,NORMAL
2026-01-25T15:00:00,CNC-004,74.4,1.1,26.1,NORMAL
2026-01-25T15:00:00,CNC-007,75.8,1.9,28.6,NORMAL
2026-01-25T15:00:00,CNC-009,73.8,1.2,25.7,NORMAL
2026-01-25T16:00:00,CNC-001,75.9,2.0,29.0,NORMAL
2026-01-25T16:00:00,CNC-002,71.7,1.1,23.4,NORMAL
2026-01-25T16:00:00,CNC-004,70.8,1.3,24.9,NORMAL
2026-01-25T16:00:00,CNC-007,72.0,2.1,23.1,NORMAL
2026-01-25T16:00:00,CNC-009,75.1,1.7,25.0,NORMAL
2026-01-25T17:00:00,CNC-001,72.1,1.7,26.1,NORMAL
2026-01-25T17:00:00,CNC-002,71.2,1.1,25.2,NORMAL
2026-01-25T17:00:00,CNC-004,68.1,1.1,27.0,NORMAL
2026-01-25T17:00:00,CNC-007,69.8,1.2,26.2,NORMAL
2026-01-25T17:00:00,CNC-009,70.6,1.8,28.1,NORMAL
2026-01-25T18:00:00,CNC-001,71.6,1.4,28.5,NORMAL
2026-01-25T18:00:00,CNC-002,69.6,1.0,21.8,NORMAL
2026-01-25T18:00:00,CNC-004,69.1,1.7,25.7,NORMAL
2026-01-25T18:00:00,CNC-007,68.8,1.9,24.3,NORMAL
2026-01-25T18:00:00,CNC-009,70.9,1.5,21.6,NORMAL
2026-01-25T19:00:00,CNC-001,72.5,1.4,26.1,NORMAL
2026-01-25T19:00:00,CNC-002,72.4,1.3,25.8,NORMAL
2026-01-25T19:00:00,CNC-004,70.8,1.2,29.3,NORMAL
2026-01-25T19:00:00,CNC-007,75.4,1.1,25.2,NORMAL
2026-01-25T19:00:00,CNC-009,76.0,1.8,26.5,NORMAL
2026-01-25T20:00:00,CNC-001,71.8,1.1,24.9,NORMAL
2026-01-25T20:00:00,CNC-002,74.4,1.3,22.7,NORMAL
2026-01-25T20:00:00,CNC-004,71.4,0.9,23.4,NORMAL
2026-01-25T20:00:00,CNC-007,70.5,1.7,26.2,NORMAL
2026-01-25T20:00:00,CNC-009,72.4,1.9,24.6,NORMAL
2026-01-25T21:00:00,CNC-001,68.6,1.4,24.9,NORMAL
2026-01-25T21:00:00,CNC-002,72.6,1.2,27.5,NORMAL
2026-01-25T21:00:00,CNC-004,67.3,2.1,25.2,NORMAL
2026-01-25T21:00:00,CNC-007,68.3,1.2,24.0,NORMAL
2026-01-25T21:00:00,CNC-009,76.2,1.5,27.4,NORMAL
2026-01-25T22:00:00,CNC-001,72.8,1.5,25.8,NORMAL
2026-01-25T22:00:00,CNC-002,71.5,1.7,24.2,NORMAL
2026-01-25T22:00:00,CNC-004,73.6,1.3,26.1,NORMAL
2026-01-25T22:00:00,CNC-007,72.7,1.6,26.6,NORMAL
2026-01-25T22:00:00,CNC-009,73.4,1.6,23.7,NORMAL
2026-01-25T23:00:00,CNC-001,66.1,0.8,26.3,NORMAL
2026-01-25T23:00:00,CNC-002,73.8,1.7,24.0,NORMAL
2026-01-25T23:00:00,CNC-004,70.8,1.6,28.7,NORMAL
2026-01-25T23:00:00,CNC-007,71.1,1.9,21.5,NORMAL
2026-01-25T23:00:00,CNC-009,72.4,1.9,24.6,NORMAL
2026-01-26T00:00:00,CNC-001,69.0,1.5,24.1,NORMAL
2026-01-26T00:00:00,CNC-002,74.4,1.1,26.1,NORMAL
2026-01-26T00:00:00,CNC-004,75.3,1.3,26.1,NORMAL
2026-01-26T00:00:00,CNC-007,70.9,1.4,20.3,NORMAL
2026-01-26T00:00:00,CNC-009,73.0,1.7,24.4,NORMAL
2026-01-26T01:00:00,CNC-001,68.8,1.6,25.4,NORMAL
2026-01-26T01:00:00,CNC-002,73.8,2.0,24.1,NORMAL
2026-01-26T01:00:00,CNC-004,69.0,1.5,25.9,NORMAL
2026-01-26T01:00:00,CNC-007,66.6,1.3,25.6,NORMAL
2026-01-26T01:00:00,CNC-009,70.0,1.9,24.1,NORMAL
2026-01-26T02:00:00,CNC-001,74.2,1.6,23.3,NORMAL
2026-01-26T02:00:00,CNC-002,71.5,1.0,26.2,NORMAL
2026-01-26T02:00:00,CNC-004,73.4,1.4,22.9,NORMAL
2026-01-26T02:00:00,CNC-007,71.0,1.0,26.2,NORMAL
2026-01-26T02:00:00,CNC-009,71.1,1.9,23.4,NORMAL
2026-01-26T03:00:00,CNC-001,69.2,1.9,24.9,NORMAL
2026-01-26T03:00:00,CNC-002,66.5,1.4,28.3,NORMAL
2026-01-26T03:00:00,CNC-004,73.9,1.7,27.1,NORMAL
2026-01-26T03:00:00,CNC-007,65.6,1.0,24.5,NORMAL
2026-01-26T03:00:00,CNC-009,72.8,2.0,29.7,NORMAL
2026-01-26T04:00:00,CNC-001,70.9,1.4,23.8,NORMAL
2026-01-26T04:00:00,CNC-002,73.4,1.6,24.3,NORMAL
2026-01-26T04:00:00,CNC-004,76.6,1.5,29.5,NORMAL
2026-01-26T04:00:00,CNC-007,76.5,1.7,27.6,NORMAL
2026-01-26T04:00:00,CNC-009,69.6,1.6,21.3,NORMAL
2026-01-26T05:00:00,CNC-001,66.4,1.6,21.8,NORMAL
2026-01-26T05:00:00,CNC-002,71.1,1.8,24.9,NORMAL
2026-01-26T05:00:00,CNC-004,67.3,1.7,26.7,NORMAL
2026-01-26T05:00:00,CNC-007,71.0,1.5,26.5,NORMAL
2026-01-26T05:00:00,CNC-009,64.9,1.2,24.3,NORMAL
2026-01-26T06:00:00,CNC-001,69.9,1.6,23.8,NORMAL
2026-01-26T06:00:00,CNC-002,72.5,1.5,26.4,NORMAL
2026-01-26T06:00:00,CNC-004,73.9,1.7,24.1,RED
2026-01-26T06:00:00,CNC-007,69.8,1.4,23.9,RED
2026-01-26T06:00:00,CNC-009,74.6,1.3,22.6,NORMAL
2026-01-26T07:00:00,CNC-001,74.8,1.8,26.2,NORMAL
2026-01-26T07:00:00,CNC-002,70.1,1.8,21.3,NORMAL
2026-01-26T07:00:00,CNC-004,73.3,1.3,21.6,NORMAL
2026-01-26T07:00:00,CNC-007,79.0,1.5,25.0,NORMAL
2026-01-26T07:00:00,CNC-009,68.2,1.9,23.4,NORMAL
2026-01-26T08:00:00,CNC-001,70.8,1.6,25.7,NORMAL
2026-01-26T08:00:00,CNC-002,74.9,1.6,24.3,NORMAL
2026-01-26T08:00:00,CNC-004,70.4,1.4,29.2,NORMAL
2026-01-26T08:00:00,CNC-007,68.3,1.0,27.5,RED
2026-01-26T08:00:00,CNC-009,73.7,1.6,26.0,NORMAL
2026-01-26T09:00:00,CNC-001,71.5,1.6,25.5,NORMAL
2026-01-26T09:00:00,CNC-002,71.0,1.5,26.8,NORMAL
2026-01-26T09:00:00,CNC-004,67.1,0.9,23.3,NORMAL
2026-01-26T09:00:00,CNC-007,70.2,1.3,25.6,NORMAL
2026-01-26T09:00:00,CNC-009,73.8,1.6,21.6,NORMAL
2026-01-26T10:00:00,CNC-001,73.4,1.1,22.8,NORMAL
2026-01-26T10:00:00,CNC-002,77.9,1.7,24.9,NORMAL
2026-01-26T10:00:00,CNC-004,72.9,1.4,26.1,NORMAL
2026-01-26T10:00:00,CNC-007,74.0,1.5,28.1,NORMAL
2026-01-26T10:00:00,CNC-009,72.9,1.1,25.6,NORMAL
2026-01-26T11:00:00,CNC-001,70.0,1.7,26.3,NORMAL
2026-01-26T11:00:00,CNC-002,73.7,1.1,24.7,NORMAL
2026-01-26T11:00:00,CNC-004,73.9,2.1,30.1,NORMAL
2026-01-26T11:00:00,CNC-007,70.3,1.4,21.8,NORMAL
2026-01-26T11:00:00,CNC-009,71.5,1.3,26.6,NORMAL
2026-01-26T12:00:00,CNC-001,72.0,0.9,24.0,NORMAL
2026-01-26T12:00:00,CNC-002,74.9,1.4,21.3,NORMAL
2026-01-26T12:00:00,CNC-004,68.3,0.8,23.6,NORMAL
2026-01-26T12:00:00,CNC-007,74.7,1.6,21.6,NORMAL
2026-01-26T12:00:00,CNC-009,72.4,1.8,23.5,NORMAL
2026-01-26T13:00:00,CNC-001,64.2,1.3,27.1,NORMAL
2026-01-26T13:00:00,CNC-002,73.5,1.8,26.7,NORMAL
2026-01-26T13:00:00,CNC-004,76.3,1.9,26.4,NORMAL
2026-01-26T13:00:00,CNC-007,68.5,1.6,21.6,NORMAL
2026-01-26T13:00:00,CNC-009,70.6,1.3,26.4,NORMAL
2026-01-26T14:00:00,CNC-001,70.8,1.3,28.0,NORMAL
2026-01-26T14:00:00,CNC-002,77.3,1.3,25.9,NORMAL
2026-01-26T14:00:00,CNC-004,78.3,1.6,23.9,NORMAL
2026-01-26T14:00:00,CNC-007,74.3,2.0,23.4,NORMAL
2026-01-26T14:00:00,CNC-009,70.1,1.6,25.3,NORMAL
2026-01-26T15:00:00,CNC-001,75.6,1.5,22.4,NORMAL
2026-01-26T15:00:00,CNC-002,72.4,2.0,21.8,NORMAL
2026-01-26T15:00:00,CNC-004,72.9,1.6,26.5,NORMAL
2026-01-26T15:00:00,CNC-007,66.1,1.3,26.7,NORMAL
2026-01-26T15:00:00,CNC-009,76.7,2.2,24.0,NORMAL
2026-01-26T16:00:00,CNC-001,76.6,0.8,26.1,NORMAL
2026-01-26T16:00:00,CNC-002,71.2,1.8,21.8,NORMAL
2026-01-26T16:00:00,CNC-004,75.0,1.3,25.5,NORMAL
2026-01-26T16:00:00,CNC-007,69.6,1.2,21.3,NORMAL
2026-01-26T16:00:00,CNC-009,72.2,1.4,26.8,NORMAL
2026-01-26T17:00:00,CNC-001,68.2,2.2,25.8,NORMAL
2026-01-26T17:00:00,CNC-002,71.8,1.3,23.6,NORMAL
2026-01-26T17:00:00,CNC-004,71.5,1.4,27.0,NORMAL
2026-01-26T17:00:00,CNC-007,73.2,1.2,25.0,NORMAL
2026-01-26T17:00:00,CNC-009,75.4,1.8,24.0,NORMAL
2026-01-26T18:00:00,CNC-001,71.8,1.7,24.5,NORMAL
2026-01-26T18:00:00,CNC-002,73.9,1.2,22.0,NORMAL
2026-01-26T18:00:00,CNC-004,76.8,1.6,25.1,NORMAL
2026-01-26T18:00:00,CNC-007,68.4,2.1,21.6,NORMAL
2026-01-26T18:00:00,CNC-009,72.3,2.0,24.1,NORMAL
2026-01-26T19:00:00,CNC-001,69.5,2.1,25.2,NORMAL
2026-01-26T19:00:00,CNC-002,74.6,1.6,23.3,NORMAL
2026-01-26T19:00:00,CNC-004,68.7,1.3,24.7,NORMAL
2026-01-26T19:00:00,CNC-007,72.0,1.0,26.0,NORMAL
2026-01-26T19:00:00,CNC-009,72.4,1.7,26.6,NORMAL
2026-01-26T20:00:00,CNC-001,70.7,1.6,24.7,NORMAL
2026-01-26T20:00:00,CNC-002,74.5,1.6,25.1,NORMAL
2026-01-26T20:00:00,CNC-004,68.5,1.2,26.9,NORMAL
2026-01-26T20:00:00,CNC-007,75.0,0.8,23.3,NORMAL
2026-01-26T20:00:00,CNC-009,74.0,1.6,25.3,NORMAL
2026-01-26T21:00:00,CNC-001,71.4,1.6,27.0,NORMAL
2026-01-26T21:00:00,CNC-002,69.2,1.8,27.7,NORMAL
2026-01-26T21:00:00,CNC-004,72.4,1.4,25.4,NORMAL
2026-01-26T21:00:00,CNC-007,73.9,1.5,23.2,NORMAL
2026-01-26T21:00:00,CNC-009,72.6,1.9,26.5,NORMAL
2026-01-26T22:00:00,CNC-001,68.7,1.8,25.4,NORMAL
2026-01-26T22:00:00,CNC-002,72.7,2.0,23.2,NORMAL
2026-01-26T22:00:00,CNC-004,71.1,1.2,26.3,NORMAL
2026-01-26T22:00:00,CNC-007,67.5,1.6,27.7,NORMAL
2026-01-26T22:00:00,CNC-009,75.4,1.4,24.7,NORMAL
2026-01-26T23:00:00,CNC-001,68.2,1.7,25.4,NORMAL
2026-01-26T23:00:00,CNC-002,73.6,1.8,22.2,NORMAL
2026-01-26T23:00:00,CNC-004,66.4,1.3,26.0,NORMAL
2026-01-26T23:00:00,CNC-007,68.5,1.4,26.8,NORMAL
2026-01-26T23:00:00,CNC-009,72.7,1.8,25.2,NORMAL
2026-01-27T00:00:00,CNC-001,70.9,1.3,23.8,NORMAL
2026-01-27T00:00:00,CNC-002,73.7,1.5,28.6,NORMAL
2026-01-27T00:00:00,CNC-004,71.3,1.1,23.4,NORMAL
2026-01-27T00:00:00,CNC-007,71.5,1.5,21.8,NORMAL
2026-01-27T00:00:00,CNC-009,70.5,1.7,26.8,NORMAL
2026-01-27T01:00:00,CNC-001,69.1,1.4,28.3,NORMAL
2026-01-27T01:00:00,CNC-002,72.3,1.7,25.9,NORMAL
2026-01-27T01:00:00,CNC-004,72.2,1.6,24.6,NORMAL
2026-01-27T01:00:00,CNC-007,67.3,1.6,25.4,RED
2026-01-27T01:00:00,CNC-009,76.3,1.5,23.5,NORMAL
2026-01-27T02:00:00,CNC-001,69.8,1.6,24.0,NORMAL
2026-01-27T02:00:00,CNC-002,72.5,1.6,25.2,NORMAL
2026-01-27T02:00:00,CNC-004,70.5,1.8,27.8,NORMAL
2026-01-27T02:00:00,CNC-007,64.9,1.8,24.3,NORMAL
2026-01-27T02:00:00,CNC-009,75.3,1.5,23.1,NORMAL
2026-01-27T03:00:00,CNC-001,68.9,1.8,25.6,NORMAL
2026-01-27T03:00:00,CNC-002,67.6,1.6,24.6,NORMAL
2026-01-27T03:00:00,CNC-004,75.6,1.6,25.5,NORMAL
2026-01-27T03:00:00,CNC-007,70.2,1.2,23.7,NORMAL
2026-01-27T03:00:00,CNC-009,71.9,1.8,30.9,RED
2026-01-27T04:00:00,CNC-001,74.5,1.5,25.3,NORMAL
2026-01-27T04:00:00,CNC-002,71.0,1.1,23.3,NORMAL
2026-01-27T04:00:00,CNC-004,75.1,1.9,25.7,RED
2026-01-27T04:00:00,CNC-007,69.9,2.1,25.2,NORMAL
2026-01-27T04:00:00,CNC-009,72.6,1.5,23.1,NORMAL
2026-01-27T05:00:00,CNC-001,73.6,1.5,25.2,NORMAL
2026-01-27T05:00:00,CNC-002,71.7,1.3,22.7,NORMAL
2026-01-27T05:00:00,CNC-004,66.1,2.0,25.3,NORMAL
2026-01-27T05:00:00,CNC-007,75.5,1.8,24.6,NORMAL
2026-01-27T05:00:00,CNC-009,72.1,1.9,21.8,NORMAL
2026-01-27T06:00:00,CNC-001,73.3,1.8,24.3,NORMAL
2026-01-27T06:00:00,CNC-002,71.7,0.8,26.6,NORMAL
2026-01-27T06:00:00,CNC-004,70.7,1.4,22.2,NORMAL
2026-01-27T06:00:00,CNC-007,77.1,1.2,25.4,NORMAL
2026-01-27T06:00:00,CNC-009,67.9,1.4,26.7,NORMAL
2026-01-27T07:00:00,CNC-001,68.6,1.5,24.3,NORMAL
2026-01-27T07:00:00,CNC-002,72.1,1.9,23.5,NORMAL
2026-01-27T07:00:00,CNC-004,67.7,1.9,22.5,NORMAL
2026-01-27T07:00:00,CNC-007,68.6,1.6,29.1,NORMAL
2026-01-27T07:00:00,CNC-009,69.1,1.3,23.1,NORMAL
2026-01-27T08:00:00,CNC-001,72.6,1.5,28.5,NORMAL
2026-01-27T08:00:00,CNC-002,73.0,1.9,25.7,NORMAL
2026-01-27T08:00:00,CNC-004,75.4,1.8,26.0,NORMAL
2026-01-27T08:00:00,CNC-007,77.1,1.8,22.7,NORMAL
2026-01-27T08:00:00,CNC-009,72.9,1.5,23.4,NORMAL
2026-01-27T09:00:00,CNC-001,69.2,1.1,23.6,NORMAL
2026-01-27T09:00:00,CNC-002,67.8,1.9,22.7,NORMAL
2026-01-27T09:00:00,CNC-004,76.7,2.1,27.7,RED
2026-01-27T09:00:00,CNC-007,70.7,1.9,26.3,NORMAL
2026-01-27T09:00:00,CNC-009,71.6,1.3,22.4,NORMAL
2026-01-27T10:00:00,CNC-001,72.5,1.5,23.4,NORMAL
2026-01-27T10:00:00,CNC-002,72.8,1.7,26.8,NORMAL
2026-01-27T10:00:00,CNC-004,72.6,1.3,25.8,NORMAL
2026-01-27T10:00:00,CNC-007,76.1,1.6,24.0,NORMAL
2026-01-27T10:00:00,CNC-009,74.5,1.5,25.7,NORMAL
2026-01-27T11:00:00,CNC-001,76.8,1.8,21.1,NORMAL
2026-01-27T11:00:00,CNC-002,72.6,1.5,24.0,NORMAL
2026-01-27T11:00:00,CNC-004,72.4,1.2,24.6,NORMAL
2026-01-27T11:00:00,CNC-007,67.0,2.0,23.4,NORMAL
2026-01-27T11:00:00,CNC-009,75.2,1.9,24.1,NORMAL
2026-01-27T12:00:00,CNC-001,73.3,1.3,22.9,NORMAL
2026-01-27T12:00:00,CNC-002,71.7,1.6,22.7,NORMAL
2026-01-27T12:00:00,CNC-004,76.1,1.5,25.6,NORMAL
2026-01-27T12:00:00,CNC-007,73.7,1.8,23.1,NORMAL
2026-01-27T12:00:00,CNC-009,71.7,1.5,27.5,NORMAL
2026-01-27T13:00:00,CNC-001,70.1,1.4,26.7,NORMAL
2026-01-27T13:00:00,CNC-002,70.8,1.5,25.4,NORMAL
2026-01-27T13:00:00,CNC-004,74.3,1.6,24.5,NORMAL
2026-01-27T13:00:00,CNC-007,71.1,1.7,23.0,NORMAL
2026-01-27T13:00:00,CNC-009,72.4,1.6,25.0,NORMAL
2026-01-27T14:00:00,CNC-001,73.8,1.8,26.8,NORMAL
2026-01-27T14:00:00,CNC-002,70.1,1.4,25.5,NORMAL
2026-01-27T14:00:00,CNC-004,73.9,1.5,25.4,NORMAL
2026-01-27T14:00:00,CNC-007,69.3,1.6,26.5,NORMAL
2026-01-27T14:00:00,CNC-009,70.6,1.4,25.6,NORMAL
2026-01-27T15:00:00,CNC-001,74.4,1.2,27.6,NORMAL
2026-01-27T15:00:00,CNC-002,67.2,1.6,25.4,NORMAL
2026-01-27T15:00:00,CNC-004,73.6,2.0,24.5,NORMAL
2026-01-27T15:00:00,CNC-007,70.0,1.1,27.2,NORMAL
2026-01-27T15:00:00,CNC-009,72.8,1.6,22.5,NORMAL
2026-01-27T16:00:00,CNC-001,72.9,1.3,25.8,NORMAL
2026-01-27T16:00:00,CNC-002,70.0,1.3,27.8,NORMAL
2026-01-27T16:00:00,CNC-004,73.7,1.6,22.3,NORMAL
2026-01-27T16:00:00,CNC-007,72.2,1.9,28.0,NORMAL
2026-01-27T16:00:00,CNC-009,71.2,1.5,25.5,NORMAL
2026-01-27T17:00:00,CNC-001,73.6,1.5,22.1,NORMAL
2026-01-27T17:00:00,CNC-002,73.3,1.4,28.1,NORMAL
2026-01-27T17:00:00,CNC-004,80.4,1.2,23.0,NORMAL
2026-01-27T17:00:00,CNC-007,71.6,1.8,25.2,NORMAL
2026-01-27T17:00:00,CNC-009,73.6,2.0,27.2,NORMAL
2026-01-27T18:00:00,CNC-001,72.5,1.2,25.1,NORMAL
2026-01-27T18:00:00,CNC-002,77.4,1.4,27.6,NORMAL
2026-01-27T18:00:00,CNC-004,69.5,1.5,21.7,NORMAL
2026-01-27T18:00:00,CNC-007,68.9,1.6,25.0,NORMAL
2026-01-27T18:00:00,CNC-009,69.0,1.4,22.2,NORMAL
2026-01-27T19:00:00,CNC-001,66.9,1.8,23.8,NORMAL
2026-01-27T19:00:00,CNC-002,71.7,1.2,23.2,NORMAL
2026-01-27T19:00:00,CNC-004,74.5,1.1,24.4,NORMAL
2026-01-27T19:00:00,CNC-007,69.5,1.3,22.7,NORMAL
